ID_Ipec,fator_ponderacao,sexo,idade,faixa_idade,estado,municipio,COND,regiao,classe_economica,alfabetizado,escolaridade,raca,religiao,grau,raca,religiao,orientacao_politica_esquerda_direita_centro,nivel_preocupacao_meio_ambiente,conhecimento_aquecimento_global,associacao_aquecimento_global,opiniao_aquecimento_global_ocorrendo,causa_principal_aquecimento_global,percepcao_diminuicao_chuvas,percepcao_aumento_chuvas,percepcao_aumento_desastres_ambientais,percepcao_aumento_poluicao_ar,percepcao_aumento_temperatura,percepcao_aumento_conta_energia,percepcao_aumento_preco_alimentos,acha_diminuicao_chuvas_por_aquecimento,acha_aumento_chuvas_por_aquecimento,acha_mais_desastres_por_aquecimento,acha_aumento_poluicao_por_aquecimento,acha_aumento_temperatura_por_aquecimento,acha_aumento_conta_energia_por_aquecimento,acha_aumento_preco_alimentos_por_aquecimento,opiniao_sobre_visao_cientistas_aquecimento,percepcao_prejuizo_geracoes_futuras,percepcao_prejuizo_pessoal_familia,P1_2_3,principal_contribuidor_resolucao_mudancas_climaticas,segundo_contribuidor_resolucao_mudancas_climaticas,terceiro_contribuidor_resolucao_mudancas_climaticas,costuma_separar_lixo_reciclagem,utiliza_energia_solar_ou_nao_poluente,evita_produtos_prejudiciais_ambiente,participou_manifestacao_mudanca_climatica,votou_politico_propostas_meio_ambiente,doacao_instituicoes_meio_ambiente,compartilhou_info_defesa_meio_ambiente,ouviu_falar_queimadas_amazonia,opiniao_causa_queimadas_amazonia,primeiro_responsavel_queimadas_amazonia,segundo_responsavel_queimadas_amazonia,terceiro_responsavel_queimadas_amazonia,percepcao_mudanca_queimadas_amazonia_10anos,opiniao_desmatamento_prejudica_vida_local,opiniao_desmatamento_ameaca_clima_planeta,opiniao_desmatamento_prejudica_imagem_brasil,opiniao_desmatamento_prejudica_comercio_brasil,opiniao_desmatamento_necessario_economia,opiniao_criacao_ministerio_povos_originarios,opiniao_demarcacao_terras_indigenas,opiniao_indios_protegem_florestas,opiniao_financiamento_externo_preservacao_amazonia,comparacao_governo_lula_bolsonaro_meio_ambiente,informacao_principalmente_tv_aberta,informacao_principalmente_jornal_revista_impressos,informacao_principalmente_sites_internet,informacao_principalmente_redes_sociais,informacao_principalmente_radio,informacao_principalmente_whatsapp,informacao_principalmente_tv_paga,informacao_principalmente_conversas_com_outros,informacao_desmatamento_tv_aberta,informacao_desmatamento_jornal_revista_impressos,informacao_desmatamento_sites_internet,informacao_desmatamento_redes_sociais,informacao_desmatamento_radio,informacao_desmatamento_whatsapp,informacao_desmatamento_tv_paga,informacao_desmatamento_conversas_com_outros,uso_internet_ultimos_3_meses,uso_internet_computador_mesa_ultimos_3_meses,uso_internet_notebook_ultimos_3_meses,uso_internet_tablet_ultimos_3_meses,uso_internet_celular_ultimos_3_meses,uso_internet_videogame_ultimos_3_meses,uso_internet_televisao_ultimos_3_meses,tipo_conexao_internet_celular_3G_4G,tipo_conexao_internet_celular_wifi,origem_agua_domicilio,condicao_trecho_rua_domicilio,grau_instrucao_chefe_familia,,,,,,,,
41555528,"0,468404",Feminino,46,45 a 59 anos,GO,GOIANIRA,Interior,Centro-Oeste,C1,Sim,2ª série do Ensino Médio,Preta,Católica Apostólica Romana,Colegial,Preta,Católica Apostólica Romana,Não sabe,Muito preocupado(a),Um pouco,DESMATAMENTO,Sim,Ambos (Esp.),Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",As ONGs de meio ambiente,Empresas e indústrias,Os cidadãos,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Por ação humana,Grandes produtores rurais,Pequenos agricultores,Garimpeiros,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda em parte,Não concorda nem discorda,Não concorda nem discorda,Pior,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41555773,"0,950962",Masculino,62,60 anos ou +,GO,GOIÂNIA,Capital RM,Centro-Oeste,C2,Sim,6ª série ou 7º ano do Fundamental,Branca,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Ginásio,Branca,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Mais à direita,Muito preocupado(a),Um pouco,DESMATAMENTO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os governos,Os cidadãos,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Por ação humana,Madeireiros,Não sabe,,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Não sabe,Não sabe,Concorda totalmente,Discorda totalmente,Pior,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental I completo/Fundamental II incompleto,,,,,,,,
41555932,"0,460778",Feminino,41,35 a 44 anos,GO,GOIANÉSIA,Interior,Centro-Oeste,C1,Sim,3ª série do Ensino Médio,Parda,"Protestante não evangélico (Calvinista, Luterano, Metodista, Anglicano, etc)",Colegial,Parda,"Protestante não evangélico (Calvinista, Luterano, Metodista, Anglicano, etc)",Mais à esquerda,Muito preocupado(a),Muito,EDUCAÇÃO,Sim,Causado principalmente pela ação humana,Não sabe,Não sabe,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Empresas e indústrias,Os governos,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Por ação humana,Grandes produtores rurais,Garimpeiros,Pecuaristas e criadores de animais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Melhor,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,,,Sim,,Não sabe,,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental I completo/Fundamental II incompleto,,,,,,,,
41556172,"0,454206",Masculino,31,25 a 34 anos,GO,GOIÂNIA,Capital RM,Centro-Oeste,C2,Sim,3ª série do Ensino Médio,Parda,Outras religiões,Colegial,Parda,Outras religiões,Não sabe,Um pouco preocupado(a),Um pouco,"CALOR, ESTÁ QUENTE DEMAIS",Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Não,Sim,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,As ONGs de meio ambiente,Empresas e indústrias,Não,Não,Não,Não,Não,Não,Sim,Sim,Por ação humana,Madeireiros,Organizações Não Governamentais (ONGs) de meio ambiente,Garimpeiros,Aumentaram,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda em parte,Concorda em parte,Discorda em parte,Discorda em parte,Concorda em parte,Discorda totalmente,Não sabe,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,,,,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41556188,"0,421876",Masculino,34,25 a 34 anos,GO,GOIANIRA,Interior,Centro-Oeste,C2,Sim,Superior Incompleto,Preta,Católica Apostólica Romana,Superior,Preta,Católica Apostólica Romana,Mais à direita,Nada preocupado(a),Um pouco,MULTINACIONAL,Não,Resultado de mudanças naturais do meio ambiente,Sim,Não,Sim,Sim,Sim,Não,Não,Não,,Não,Não,Não,,,Os cientistas discordam muito entre eles sobre se o aquecimento global está acontecendo,Nada,Nada,"Promover o crescimento econômico e a geração de empregos, mesmo que isso prejudique o meio ambiente",Empresas e indústrias,Os governos,Os cidadãos,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Por ação humana,Organizações Não Governamentais (ONGs) de meio ambiente,Madeireiros,Garimpeiros,Diminuíram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Discorda totalmente,Discorda em parte,Discorda em parte,Discorda em parte,Pior,Não,Não,Sim,Sim,Sim,Não,Não,Sim,,,Sim,Não,Não,,,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Poço ou nascente,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41556382,"1,110249",Feminino,55,45 a 59 anos,GO,SERRANÓPOLIS,Interior,Centro-Oeste,DE,Sim,7ª série ou 8º ano do Fundamental,Parda,Católica Apostólica Romana,Ginásio,Parda,Católica Apostólica Romana,Não sabe,Um pouco preocupado(a),Nada,NÃO SABE,Não,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Os cientistas discordam muito entre eles sobre se o aquecimento global está acontecendo,Muito,Muito,"Promover o crescimento econômico e a geração de empregos, mesmo que isso prejudique o meio ambiente",Os governos,Não sabe,,Sim,Não,Não,Não,Não,Não,Sim,Sim,Por ação humana,Garimpeiros,Madeireiros,Outros responsáveis,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Melhor,Sim,Não,Sim,Sim,Não,Sim,Não,Não sabe,Sim,,Sim,Sim,,Sim,,,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
41556406,"0,614219",Feminino,41,35 a 44 anos,GO,GOIÂNIA,Capital RM,Centro-Oeste,C1,Sim,Superior completo,Parda,Católica Apostólica Romana,Superior,Parda,Católica Apostólica Romana,Mais à esquerda,Preocupado(a),Um pouco,O MUNDO PEDE SOCORRO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Empresas e indústrias,Os cidadãos,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Por ação humana,Políticos,Pecuaristas e criadores de animais,Madeireiros,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda em parte,Concorda totalmente,Concorda em parte,Melhor,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,,Sim,Não,Não,,,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41556412,"0,950962",Masculino,64,60 anos ou +,GO,GOIANIRA,Interior,Centro-Oeste,C2,Sim,8ª série ou 9º ano do Fundamental,Branca,Prefiro não responder,Ginásio,Branca,Prefiro não responder,Mais à direita,Preocupado(a),Mais ou menos,TEMPERATURA,Sim,Causado principalmente pela ação humana,Não,Não,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Promover o crescimento econômico e a geração de empregos, mesmo que isso prejudique o meio ambiente",As ONGs de meio ambiente,Os cidadãos,Empresas e indústrias,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Ambos (Esp.),,,,Estão iguais,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Igual,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,,,,,Não,,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
41556754,"1,428098",Masculino,54,45 a 59 anos,GO,TERESINA DE GOIÁS,Interior,Centro-Oeste,DE,Não,,Preta,Católica Apostólica Romana,Analfabeto/Saber ler/Primário,Preta,Católica Apostólica Romana,Mais à direita,Nada preocupado(a),Um pouco,NÃO SABE,Não sabe,Ambos (Esp.),Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Os governos,Empresas e indústrias,Não,Não,Não,Não,Sim,Não,Não,Sim,Por ação humana,Garimpeiros,Madeireiros,Políticos,Diminuíram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Pior,Não,Não,Não,Não,Não,Sim,Não,Sim,,,,,,Não,,Sim,Não,,,,,,,,,Rede Geral de distribuição,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
41556994,"0,285925",Feminino,43,35 a 44 anos,GO,GOIÂNIA,Capital RM,Centro-Oeste,B2,Sim,3ª série do Ensino Médio,Parda,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Colegial,Parda,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Mais à esquerda,Preocupado(a),Mais ou menos,NÃO SABE,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Não sabe,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os governos,Os cidadãos,Sim,Não,Não,Não,Não,Não,Sim,Sim,Ambos (Esp.),,,,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Melhor,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41557229,"0,440305",Masculino,74,60 anos ou +,GO,SENADOR CANEDO,Interior,Centro-Oeste,C2,Sim,Superior completo,Parda,Testemunha de Jeová,Superior,Parda,Testemunha de Jeová,Não respondeu,Muito preocupado(a),Muito,CALOR COM EXCESSO CHUVAS EXCEDENTES,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Os cientistas discordam muito entre eles sobre se o aquecimento global está acontecendo,Muito,Muito,"Promover o crescimento econômico e a geração de empregos, mesmo que isso prejudique o meio ambiente",Os governos,Os cidadãos,Empresas e indústrias,Sim,Não,Não,Não,Não,Não,Sim,Sim,Por ação humana,Políticos,Garimpeiros,Indígenas,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,,,,,,,Não,Não,,,,,,,,,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41557294,"0,460778",Feminino,39,35 a 44 anos,GO,GOIÂNIA,Capital RM,Centro-Oeste,C2,Sim,3ª série do Ensino Médio,Parda,Católica Apostólica Romana,Colegial,Parda,Católica Apostólica Romana,No centro,Muito preocupado(a),Mais ou menos,DESTRUIÇÃO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Não,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Empresas e indústrias,Os governos,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Por ação humana,Madeireiros,Grandes produtores rurais,Políticos,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda em parte,Melhor,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,,,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
41557414,"0,436376",Masculino,28,25 a 34 anos,PA,PARAUAPEBAS,Interior,Norte,DE,Sim,1ª série do Ensino Médio,Parda,É religioso mas não segue nenhuma / Agnóstico,Colegial,Parda,É religioso mas não segue nenhuma / Agnóstico,Não respondeu,Muito preocupado(a),Mais ou menos,QUEIMADA  DESMATARÃO POLUIÇÃO,Sim,Ambos (Esp.),Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Não,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,Não respondeu,Os governos,Os cidadãos,Empresas e indústrias,Não,Não,Não,Não,Não,Não,Sim,Sim,Por ação humana,Grandes produtores rurais,Pecuaristas e criadores de animais,Madeireiros,Não sabe,Concorda totalmente,Concorda em parte,Concorda totalmente,Discorda em parte,Discorda totalmente,Não respondeu,Não respondeu,Não respondeu,Discorda totalmente,Não respondeu,Não,Não,Sim,Não,Não,Sim,Não,Sim,,,Sim,,,Não,,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41557908,"0,338391",Masculino,40,35 a 44 anos,GO,GOIÂNIA,Capital RM,Centro-Oeste,B2,Sim,1ª série do Ensino Médio,Parda,Católica Apostólica Romana,Colegial,Parda,Católica Apostólica Romana,Mais à esquerda,Muito preocupado(a),Muito,PREOCUPAÇÃO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os cidadãos,Os governos,Não,Não,Sim,Não,Não,Não,Sim,Sim,Por ação humana,Madeireiros,Garimpeiros,Políticos,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41557984,"0,381139",Feminino,39,35 a 44 anos,GO,GOIÂNIA,Capital RM,Centro-Oeste,B2,Sim,Superior completo,Parda,Católica Apostólica Romana,Superior,Parda,Católica Apostólica Romana,Mais à esquerda,Preocupado(a),Muito,DESEQUILÍBRIO CLIMÁTICO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os cidadãos,Os governos,Sim,Não,Não,Não,Não,Não,Sim,Sim,Por ação humana,Madeireiros,Grandes produtores rurais,Garimpeiros,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Melhor,Não,Não,Não,Não,Não,Não,Sim,Sim,,,,,,,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental I completo/Fundamental II incompleto,,,,,,,,
41558144,"0,967828",Masculino,42,35 a 44 anos,GO,APARECIDA DE GOIÂNIA,Interior,Centro-Oeste,C2,Sim,3ª série (ou 4º ano do Fundamental,Não respondeu,Católica Apostólica Romana,Analfabeto/Saber ler/Primário,Não respondeu,Católica Apostólica Romana,Não sabe,Nada preocupado(a),Um pouco,NÃO SABE,Não sabe,Causado principalmente pela ação humana,Sim,Não,Sim,Não,Não,Não,Sim,Não sabe,,Não sabe,,,,Não sabe,Não sabe,Não sabe,Não sabe,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Não sabe,,Não,Não,Não,Não,Não,Não,Não,Não,Por ação humana,Madeireiros,Indígenas,Garimpeiros,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,,,,Não,,,Não,Não,,,,,,,,,Poço ou nascente,Terra/Cascalho,Fundamental I completo/Fundamental II incompleto,,,,,,,,
41558393,"0,84132",Masculino,74,60 anos ou +,GO,ARAÇU,Interior,Centro-Oeste,C2,Não,,Preta,Católica Apostólica Romana,Analfabeto/Saber ler/Primário,Preta,Católica Apostólica Romana,Mais à direita,Preocupado(a),Nada,NÃO RESPONDEU,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Não,Sim,Não,Sim,Não,,Sim,,Sim,,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Não respondeu,Um pouco,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,,,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Por ação humana,Pecuaristas e criadores de animais,,,Aumentaram,Discorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Não concorda nem discorda,Discorda totalmente,Não concorda nem discorda,Discorda totalmente,Não respondeu,Sim,Não,Não,Não,Não,Não,Não,Não respondeu,Sim,,,,,,,,Não,,,,,,,,,Rede Geral de distribuição,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
41558425,"0,242777",Feminino,34,25 a 34 anos,GO,APARECIDA DE GOIÂNIA,Interior,Centro-Oeste,B1,Sim,3ª série do Ensino Médio,Parda,Católica Apostólica Romana,Colegial,Parda,Católica Apostólica Romana,Mais à direita,Preocupado(a),Muito,FALTA DE AR,Sim,Causado principalmente pela ação humana,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Os governos,As ONGs de meio ambiente,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Por ação humana,Organizações Não Governamentais (ONGs) de meio ambiente,Políticos,Garimpeiros,Diminuíram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Discorda totalmente,Concorda em parte,Discorda em parte,Não sabe,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Poço ou nascente,Terra/Cascalho,Superior completo,,,,,,,,
41558533,"0,460778",Feminino,36,35 a 44 anos,GO,ANÁPOLIS,Interior,Centro-Oeste,C1,Sim,3ª série do Ensino Médio,Parda,"Religiões afro-brasileiras (Candomblé, Umbanda)",Colegial,Parda,"Religiões afro-brasileiras (Candomblé, Umbanda)",Mais à esquerda,Muito preocupado(a),Muito,POLUIÇÃO,Sim,Causado principalmente pela ação humana,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,,,Não,Sim,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Empresas e indústrias,Os cidadãos,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Por ação humana,Madeireiros,Garimpeiros,Políticos,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,,Sim,Sim,,,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Poço ou nascente,Asfaltada/Pavimentada,Superior completo,,,,,,,,
41558708,"0,699472",Feminino,36,35 a 44 anos,GO,GOIATUBA,Interior,Centro-Oeste,DE,Sim,3ª série do Ensino Médio,Parda,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Colegial,Parda,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Não sabe,Muito preocupado(a),Mais ou menos,MEDO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Os governos,Empresas e indústrias,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Por ação humana,Madeireiros,Pecuaristas e criadores de animais,Grandes produtores rurais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Não concorda nem discorda,Discorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Discorda em parte,Não sabe,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,,,Não,,,,Não,,,,,,,,,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
